Movement Year,Movement Month Number,Best CPH Country (Dep),Best CPH County (Dep),Best CPH Country (Dest),Best CPH County (Dest),Number of Movements,Number of Animals Moved
2022,11,England,Staffordshire,Wales,Mid Glamorgan,2,8
2022,11,England,Staffordshire,Wales,Powys (North & South),5,615
2022,11,England,Suffolk,England,Cambridgeshire,4,26
2022,11,England,Suffolk,England,Essex,91,"1,221"
2022,11,England,Suffolk,England,Hertford,1,1
2022,11,England,Suffolk,England,Kent,1,62
2022,11,England,Suffolk,England,Leicester,8,382
2022,11,England,Suffolk,England,Norfolk,60,"3,856"
2022,11,England,Suffolk,England,Suffolk,84,"2,728"
2022,11,England,Suffolk,Unknown,Unknown,4,497
2022,11,England,Suffolk,Wales,Dyfed,3,190
2022,11,England,Suffolk,Wales,Gwent,1,3
2022,11,England,Suffolk,Wales,Powys (North & South),4,600
2022,11,England,Surrey,England,Bedfordshire,1,1
2022,11,England,Surrey,England,Cumbria,2,51
2022,11,England,Surrey,England,Dorset,5,130
2022,11,England,Surrey,England,East Sussex,21,483
2022,11,England,Surrey,England,Gloucestershire,1,13
2022,11,England,Surrey,England,Greater London,1,4
2022,11,England,Surrey,England,Hampshire,41,"5,751"
2022,11,England,Surrey,England,Hereford & Worcester,1,357
2022,11,England,Surrey,England,Kent,45,"2,189"
2022,11,England,Surrey,England,North Yorkshire,2,64
2022,11,England,Surrey,England,Somerset,2,75
2022,11,England,Surrey,England,Surrey,38,"1,799"
2022,11,England,Surrey,England,West Sussex,35,152
2022,11,England,Surrey,England,Wiltshire,1,17
2022,11,England,Tyne & Wear,England,Durham,20,275
2022,11,England,Tyne & Wear,England,Humberside,1,52
2022,11,England,Tyne & Wear,England,Lancashire,1,23
2022,11,England,Tyne & Wear,England,Northumberland,19,336
2022,11,England,Warwickshire,England,Buckinghamshire,3,181
2022,11,England,Warwickshire,England,Derbyshire,2,40
2022,11,England,Warwickshire,England,Dorset,1,5
2022,11,England,Warwickshire,England,Gloucestershire,5,266
2022,11,England,Warwickshire,England,Hampshire,1,8
2022,11,England,Warwickshire,England,Hereford & Worcester,43,"1,655"
2022,11,England,Warwickshire,England,Leicester,42,"1,012"
2022,11,England,Warwickshire,England,Lincolnshire,1,117
2022,11,England,Warwickshire,England,Northamptonshire,36,"1,900"
2022,11,England,Warwickshire,England,Oxfordshire,10,239
2022,11,England,Warwickshire,England,Shropshire,1,1
2022,11,England,Warwickshire,England,Somerset,1,51
2022,11,England,Warwickshire,England,Staffordshire,6,195
2022,11,England,Warwickshire,England,Warwickshire,317,"7,239"
2022,11,England,Warwickshire,England,West Midlands,3,41
2022,11,England,Warwickshire,England,West Yorkshire,1,164
2022,11,England,Warwickshire,England,Wiltshire,1,62
2022,11,England,Warwickshire,Unknown,Unknown,141,"3,989"
2022,11,England,Warwickshire,Wales,Clwyd,2,207
2022,11,England,Warwickshire,Wales,Dyfed,2,121
2022,11,England,Warwickshire,Wales,Gwent,1,5
2022,11,England,Warwickshire,Wales,Powys (North & South),2,379
2022,11,England,West Midlands,England,Hereford & Worcester,5,177
2022,11,England,West Midlands,England,Leicester,1,26
2022,11,England,West Midlands,England,Norfolk,1,4
2022,11,England,West Midlands,England,Northamptonshire,1,8
2022,11,England,West Midlands,England,Shropshire,1,2
2022,11,England,West Midlands,England,Staffordshire,3,144
2022,11,England,West Midlands,England,Warwickshire,26,532
2022,11,England,West Midlands,England,West Midlands,3,908
2022,11,England,West Midlands,Unknown,Unknown,7,212
2022,11,England,West Sussex,England,Berkshire,1,6
2022,11,England,West Sussex,England,Buckinghamshire,1,16
2022,11,England,West Sussex,England,Cambridgeshire,1,421
2022,11,England,West Sussex,England,Cumbria,1,1
2022,11,England,West Sussex,England,Dorset,22,"1,641"
2022,11,England,West Sussex,England,East Sussex,67,"2,392"
2022,11,England,West Sussex,England,Essex,1,1
2022,11,England,West Sussex,England,Greater London - East,3,789
2022,11,England,West Sussex,England,Hampshire,24,577
2022,11,England,West Sussex,England,Kent,29,"1,472"
2022,11,England,West Sussex,England,Somerset,1,10
2022,11,England,West Sussex,England,Staffordshire,1,7
2022,11,England,West Sussex,England,Surrey,25,"1,165"
2022,11,England,West Sussex,England,West Sussex,134,"5,556"
2022,11,England,West Sussex,England,Wiltshire,9,256
2022,11,England,West Sussex,Unknown,Unknown,1,111
2022,11,England,West Sussex,Wales,Powys (North & South),1,6
2022,11,England,West Yorkshire,England,Cheshire,3,178
2022,11,England,West Yorkshire,England,Cumbria,6,376
2022,11,England,West Yorkshire,England,Derbyshire,9,240
2022,11,England,West Yorkshire,England,Durham,2,92
2022,11,England,West Yorkshire,England,Greater Manchester,39,"2,707"
2022,11,England,West Yorkshire,England,Hereford & Worcester,4,757
2022,11,England,West Yorkshire,England,Humberside,5,367
2022,11,England,West Yorkshire,England,Lancashire,130,"3,062"
2022,11,England,West Yorkshire,England,Lincolnshire,1,134
2022,11,England,West Yorkshire,England,North Yorkshire,246,"6,640"
2022,11,England,West Yorkshire,England,South Yorkshire,24,784
2022,11,England,West Yorkshire,England,Warwickshire,3,248
2022,11,England,West Yorkshire,England,West Yorkshire,445,"8,435"
2022,11,England,West Yorkshire,Wales,Clwyd,4,80
2022,11,England,West Yorkshire,Wales,Gwynedd,1,25
2022,11,England,Wiltshire,England,Avon,10,307
2022,11,England,Wiltshire,England,Berkshire,1,4
2022,11,England,Wiltshire,England,Cornwall,1,15
2022,11,England,Wiltshire,England,Devonshire,5,186
2022,11,England,Wiltshire,England,Dorset,56,"3,100"
2022,11,England,Wiltshire,England,Durham,1,14
2022,11,England,Wiltshire,England,East Sussex,2,4
2022,11,England,Wiltshire,England,Gloucestershire,83,"3,480"
2022,11,England,Wiltshire,England,Hampshire,43,"1,923"
2022,11,England,Wiltshire,England,Hereford & Worcester,6,885
2022,11,England,Wiltshire,England,Humberside,1,85
2022,11,England,Wiltshire,England,Isle of Wight,3,50
2022,11,England,Wiltshire,England,Kent,2,61
2022,11,England,Wiltshire,England,North Yorkshire,2,8
2022,11,England,Wiltshire,England,Oxfordshire,4,30
2022,11,England,Wiltshire,England,Somerset,90,"1,647"
2022,11,England,Wiltshire,England,Surrey,1,834
2022,11,England,Wiltshire,England,Warwickshire,8,367
2022,11,England,Wiltshire,England,West Sussex,11,623
2022,11,England,Wiltshire,England,Wiltshire,247,"8,369"
2022,11,England,Wiltshire,Unknown,Unknown,1,149
2022,11,England,Wiltshire,Wales,Powys (North & South),1,83
2022,11,England,Wiltshire,Wales,South Glamorgan,1,1
2022,11,Unknown,Unknown,England,Bedfordshire,1,39
2022,11,Unknown,Unknown,England,Buckinghamshire,3,61
2022,11,Unknown,Unknown,England,Cumbria,46,"5,900"
2022,11,Unknown,Unknown,England,Derbyshire,4,174
2022,11,Unknown,Unknown,England,Devonshire,6,532
2022,11,Unknown,Unknown,England,Durham,1,32
2022,11,Unknown,Unknown,England,Essex,3,973
2022,11,Unknown,Unknown,England,Gloucestershire,3,145
2022,11,Unknown,Unknown,England,Hereford & Worcester,1,483
2022,11,Unknown,Unknown,England,Kent,3,479
2022,11,Unknown,Unknown,England,Lancashire,4,"1,040"
2022,11,Unknown,Unknown,England,Leicester,8,243
2022,11,Unknown,Unknown,England,Northamptonshire,37,"2,510"
2022,11,Unknown,Unknown,England,Northumberland,1,273
2022,11,Unknown,Unknown,England,North Yorkshire,19,964
2022,11,Unknown,Unknown,England,Oxfordshire,4,820
2022,11,Unknown,Unknown,England,Shropshire,1,179
2022,11,Unknown,Unknown,England,Suffolk,3,157
2022,11,Unknown,Unknown,England,Surrey,1,44
2022,11,Unknown,Unknown,England,Warwickshire,4,89
2022,11,Unknown,Unknown,England,West Midlands,11,"4,075"
2022,11,Unknown,Unknown,England,West Yorkshire,4,200
2022,11,Unknown,Unknown,Wales,Clwyd,5,"1,331"
2022,11,Unknown,Unknown,Wales,Dyfed,17,"2,690"
2022,11,Unknown,Unknown,Wales,Gwent,1,99
2022,11,Unknown,Unknown,Wales,Gwynedd,7,"1,532"
2022,11,Unknown,Unknown,Wales,Powys (North & South),8,"3,017"
2022,11,Wales,Clwyd,England,Buckinghamshire,1,328
2022,11,Wales,Clwyd,England,Cheshire,47,"4,098"
2022,11,Wales,Clwyd,England,Cornwall,3,234
2022,11,Wales,Clwyd,England,Cumbria,9,"3,223"
2022,11,Wales,Clwyd,England,Derbyshire,13,"1,396"
2022,11,Wales,Clwyd,England,Gloucestershire,3,326
2022,11,Wales,Clwyd,England,Greater Manchester,12,"2,270"
2022,11,Wales,Clwyd,England,Hereford & Worcester,3,436
2022,11,Wales,Clwyd,England,Lancashire,57,"7,931"
2022,11,Wales,Clwyd,England,Lincolnshire,2,452
2022,11,Wales,Clwyd,England,Merseyside,6,389
2022,11,Wales,Clwyd,England,North Yorkshire,1,2
2022,11,Wales,Clwyd,England,Shropshire,326,"19,609"
2022,11,Wales,Clwyd,England,Staffordshire,31,"4,018"
2022,11,Wales,Clwyd,England,Warwickshire,1,183
2022,11,Wales,Clwyd,England,West Midlands,88,"10,623"
2022,11,Wales,Clwyd,Wales,Clwyd,"1,899","68,373"
2022,11,Wales,Clwyd,Wales,Dyfed,22,"1,283"
2022,11,Wales,Clwyd,Wales,Gwent,1,5
2022,11,Wales,Clwyd,Wales,Gwynedd,176,"7,549"
2022,11,Wales,Clwyd,Wales,Mid Glamorgan,12,"1,439"
2022,11,Wales,Clwyd,Wales,Powys (North & South),131,"8,727"
2022,11,Wales,Dyfed,England,Avon,4,344
2022,11,Wales,Dyfed,England,Berkshire,2,6
2022,11,Wales,Dyfed,England,Buckinghamshire,1,1
2022,11,Wales,Dyfed,England,Cornwall,1,1
2022,11,Wales,Dyfed,England,Cumbria,5,68
2022,11,Wales,Dyfed,England,Derbyshire,2,487
2022,11,Wales,Dyfed,England,Dorset,22,"1,963"
2022,11,Wales,Dyfed,England,Gloucestershire,40,"2,814"
2022,11,Wales,Dyfed,England,Hampshire,1,1
2022,11,Wales,Dyfed,England,Hereford & Worcester,85,"2,985"
2022,11,Wales,Dyfed,England,Lancashire,1,2
2022,11,Wales,Dyfed,England,Leicester,1,2
2022,11,Wales,Dyfed,England,Lincolnshire,1,1
2022,11,Wales,Dyfed,England,Norfolk,1,426
2022,11,Wales,Dyfed,England,Northamptonshire,1,1
2022,11,Wales,Dyfed,England,Oxfordshire,4,428
2022,11,Wales,Dyfed,England,Shropshire,26,"4,294"
2022,11,Wales,Dyfed,England,Somerset,6,259
2022,11,Wales,Dyfed,England,Staffordshire,7,499
2022,11,Wales,Dyfed,England,West Midlands,37,"8,531"
2022,11,Wales,Dyfed,England,Wiltshire,14,890
2022,11,Wales,Dyfed,Unknown,Unknown,2,218
2022,11,Wales,Dyfed,Wales,Clwyd,12,788
2022,11,Wales,Dyfed,Wales,Dyfed,"3,319","142,838"
2022,11,Wales,Dyfed,Wales,Gwent,9,201
2022,11,Wales,Dyfed,Wales,Gwynedd,18,691
2022,11,Wales,Dyfed,Wales,Mid Glamorgan,140,"9,822"
2022,11,Wales,Dyfed,Wales,Powys (North & South),545,"18,535"
2022,11,Wales,Dyfed,Wales,South Glamorgan,3,77
2022,11,Wales,Dyfed,Wales,West Glamorgan,32,549
2022,11,Wales,Gwent,England,Avon,1,3
2022,11,Wales,Gwent,England,Cheshire,1,5
2022,11,Wales,Gwent,England,Derbyshire,7,"1,903"
2022,11,Wales,Gwent,England,Devonshire,4,214
2022,11,Wales,Gwent,England,Dorset,1,2
2022,11,Wales,Gwent,England,Gloucestershire,48,"3,158"
2022,11,Wales,Gwent,England,Hampshire,1,2
2022,11,Wales,Gwent,England,Hereford & Worcester,172,"7,054"
2022,11,Wales,Gwent,England,Lancashire,1,2
2022,11,Wales,Gwent,England,Oxfordshire,1,3
2022,11,Wales,Gwent,England,Shropshire,1,2
2022,11,Wales,Gwent,England,Somerset,5,50
2022,11,Wales,Gwent,England,Staffordshire,4,60
2022,11,Wales,Gwent,England,Suffolk,1,2
2022,11,Wales,Gwent,England,Warwickshire,21,"1,936"
2022,11,Wales,Gwent,England,West Midlands,10,465
2022,11,Wales,Gwent,England,Wiltshire,5,171
2022,11,Wales,Gwent,Wales,Clwyd,7,546
2022,11,Wales,Gwent,Wales,Dyfed,20,389
2022,11,Wales,Gwent,Wales,Gwent,513,"12,308"
2022,11,Wales,Gwent,Wales,Gwynedd,1,1
2022,11,Wales,Gwent,Wales,Mid Glamorgan,62,"2,168"
2022,11,Wales,Gwent,Wales,Powys (North & South),81,"1,661"
2022,11,Wales,Gwent,Wales,South Glamorgan,2,17
2022,11,Wales,Gwent,Wales,West Glamorgan,3,8
2022,11,Wales,Gwynedd,England,Cheshire,8,"1,141"
2022,11,Wales,Gwynedd,England,Cumbria,5,805
2022,11,Wales,Gwynedd,England,Derbyshire,34,"2,511"
2022,11,Wales,Gwynedd,England,Dorset,6,"1,386"
2022,11,Wales,Gwynedd,England,Gloucestershire,5,"1,085"
2022,11,Wales,Gwynedd,England,Humberside,1,223
2022,11,Wales,Gwynedd,England,Lancashire,115,"4,438"
2022,11,Wales,Gwynedd,England,Merseyside,1,2
2022,11,Wales,Gwynedd,England,North Yorkshire,1,8
2022,11,Wales,Gwynedd,England,Shropshire,83,"7,637"
2022,11,Wales,Gwynedd,England,Staffordshire,16,"1,611"
2022,11,Wales,Gwynedd,England,Suffolk,1,32
2022,11,Wales,Gwynedd,England,West Midlands,22,"2,102"
2022,11,Wales,Gwynedd,Unknown,Unknown,1,78
2022,11,Wales,Gwynedd,Wales,Clwyd,694,"29,289"
2022,11,Wales,Gwynedd,Wales,Dyfed,93,"8,185"
2022,11,Wales,Gwynedd,Wales,Gwent,1,10
2022,11,Wales,Gwynedd,Wales,Gwynedd,"1,880","58,956"
2022,11,Wales,Gwynedd,Wales,Mid Glamorgan,12,"2,885"
2022,11,Wales,Gwynedd,Wales,Powys (North & South),226,"12,377"
2022,11,Wales,Mid Glamorgan,England,Cumbria,1,1
2022,11,Wales,Mid Glamorgan,England,Dorset,1,37
2022,11,Wales,Mid Glamorgan,England,Gloucestershire,5,572
2022,11,Wales,Mid Glamorgan,England,Greater London - East,1,1
2022,11,Wales,Mid Glamorgan,England,Hereford & Worcester,13,662
2022,11,Wales,Mid Glamorgan,England,Somerset,6,136
2022,11,Wales,Mid Glamorgan,England,Staffordshire,2,42
2022,11,Wales,Mid Glamorgan,England,Warwickshire,3,58
2022,11,Wales,Mid Glamorgan,England,Wiltshire,6,"1,016"
2022,11,Wales,Mid Glamorgan,Wales,Clwyd,4,617
2022,11,Wales,Mid Glamorgan,Wales,Dyfed,22,987
2022,11,Wales,Mid Glamorgan,Wales,Gwent,164,"6,181"
2022,11,Wales,Mid Glamorgan,Wales,Mid Glamorgan,196,"5,878"
2022,11,Wales,Mid Glamorgan,Wales,Powys (North & South),35,714
2022,11,Wales,Mid Glamorgan,Wales,South Glamorgan,28,"1,788"
2022,11,Wales,Mid Glamorgan,Wales,West Glamorgan,23,794
2022,11,Wales,Powys (North & South),England,Avon,3,229
2022,11,Wales,Powys (North & South),England,Cheshire,4,209
2022,11,Wales,Powys (North & South),England,Cornwall,22,"5,214"
2022,11,Wales,Powys (North & South),England,Cumbria,8,"1,132"
2022,11,Wales,Powys (North & South),England,Derbyshire,61,"7,522"
2022,11,Wales,Powys (North & South),England,Devonshire,2,475
2022,11,Wales,Powys (North & South),England,Dorset,20,"3,605"
2022,11,Wales,Powys (North & South),England,East Sussex,1,4
2022,11,Wales,Powys (North & South),England,Gloucestershire,41,"4,523"
2022,11,Wales,Powys (North & South),England,Greater Manchester,13,"6,145"
2022,11,Wales,Powys (North & South),England,Hampshire,3,937
2022,11,Wales,Powys (North & South),England,Hereford & Worcester,915,"50,105"
2022,11,Wales,Powys (North & South),England,Humberside,1,5
2022,11,Wales,Powys (North & South),England,Isle of Wight,5,"1,178"
2022,11,Wales,Powys (North & South),England,Lancashire,40,"6,464"
2022,11,Wales,Powys (North & South),England,Lincolnshire,2,100
2022,11,Wales,Powys (North & South),England,Norfolk,1,450
2022,11,Wales,Powys (North & South),England,Northamptonshire,1,12
2022,11,Wales,Powys (North & South),England,Northumberland,1,1
2022,11,Wales,Powys (North & South),England,Oxfordshire,5,"1,189"
2022,11,Wales,Powys (North & South),England,Shropshire,532,"30,191"
2022,11,Wales,Powys (North & South),England,Somerset,6,616
2022,11,Wales,Powys (North & South),England,Staffordshire,62,"8,201"
2022,11,Wales,Powys (North & South),England,Warwickshire,71,"9,861"
2022,11,Wales,Powys (North & South),England,West Midlands,106,"7,720"
2022,11,Wales,Powys (North & South),England,West Sussex,2,14
2022,11,Wales,Powys (North & South),England,Wiltshire,24,"6,141"
2022,11,Wales,Powys (North & South),Unknown,Unknown,12,"3,585"
2022,11,Wales,Powys (North & South),Wales,Clwyd,143,"8,470"
2022,11,Wales,Powys (North & South),Wales,Dyfed,408,"35,425"
2022,11,Wales,Powys (North & South),Wales,Gwent,144,"9,011"
2022,11,Wales,Powys (North & South),Wales,Gwynedd,78,"2,723"
2022,11,Wales,Powys (North & South),Wales,Mid Glamorgan,139,"7,662"
2022,11,Wales,Powys (North & South),Wales,Powys (North & South),"3,850","143,442"
2022,11,Wales,Powys (North & South),Wales,South Glamorgan,10,"1,068"
2022,11,Wales,Powys (North & South),Wales,West Glamorgan,12,571
2022,11,Wales,South Glamorgan,England,Hereford & Worcester,5,370
2022,11,Wales,South Glamorgan,England,Somerset,3,265
2022,11,Wales,South Glamorgan,Wales,Dyfed,4,130
2022,11,Wales,South Glamorgan,Wales,Gwent,52,"1,131"
2022,11,Wales,South Glamorgan,Wales,Mid Glamorgan,34,426
2022,11,Wales,South Glamorgan,Wales,Powys (North & South),11,"1,449"
2022,11,Wales,South Glamorgan,Wales,South Glamorgan,23,656
2022,11,Wales,South Glamorgan,Wales,West Glamorgan,1,12
2022,11,Wales,West Glamorgan,England,Dorset,1,21
2022,11,Wales,West Glamorgan,England,Gloucestershire,4,258
2022,11,Wales,West Glamorgan,England,Hereford & Worcester,4,90
2022,11,Wales,West Glamorgan,England,Shropshire,2,160
2022,11,Wales,West Glamorgan,England,Somerset,3,677
2022,11,Wales,West Glamorgan,England,West Midlands,5,"1,153"
2022,11,Wales,West Glamorgan,England,Wiltshire,1,3
2022,11,Wales,West Glamorgan,Unknown,Unknown,1,102
2022,11,Wales,West Glamorgan,Wales,Dyfed,87,"3,455"
2022,11,Wales,West Glamorgan,Wales,Gwent,28,"1,561"
2022,11,Wales,West Glamorgan,Wales,Gwynedd,1,2
2022,11,Wales,West Glamorgan,Wales,Mid Glamorgan,54,"1,189"
2022,11,Wales,West Glamorgan,Wales,Powys (North & South),51,"1,510"
2022,11,Wales,West Glamorgan,Wales,South Glamorgan,7,856
2022,11,Wales,West Glamorgan,Wales,West Glamorgan,86,"2,089"
2022,12,England,Avon,England,Avon,51,979
2022,12,England,Avon,England,Cumbria,1,5
2022,12,England,Avon,England,Dorset,10,842
2022,12,England,Avon,England,Gloucestershire,29,345
2022,12,England,Avon,England,Hereford & Worcester,6,183
2022,12,England,Avon,England,Somerset,99,"2,382"
2022,12,England,Avon,England,Surrey,1,2
2022,12,England,Avon,England,Warwickshire,1,45
2022,12,England,Avon,England,Wiltshire,19,300
2022,12,England,Avon,Wales,Gwent,7,42
2022,12,England,Avon,Wales,Mid Glamorgan,3,78
2022,12,England,Avon,Wales,Powys (North & South),2,2
2022,12,England,Bedfordshire,England,Bedfordshire,25,443
2022,12,England,Bedfordshire,England,Buckinghamshire,7,78
2022,12,England,Bedfordshire,England,Cambridgeshire,7,21
2022,12,England,Bedfordshire,England,East Sussex,1,122
2022,12,England,Bedfordshire,England,Hertford,1,150
2022,12,England,Bedfordshire,England,Leicester,2,129
2022,12,England,Bedfordshire,England,Northamptonshire,19,519
2022,12,England,Bedfordshire,England,Oxfordshire,3,62
2022,12,England,Bedfordshire,England,Shropshire,1,62
2022,12,England,Bedfordshire,England,Warwickshire,1,3
2022,12,England,Berkshire,England,Berkshire,15,"1,535"
2022,12,England,Berkshire,England,Buckinghamshire,1,3
2022,12,England,Berkshire,England,Dorset,1,25
2022,12,England,Berkshire,England,Gloucestershire,18,654
2022,12,England,Berkshire,England,Hampshire,9,429
2022,12,England,Berkshire,England,Oxfordshire,10,382
2022,12,England,Berkshire,England,Wiltshire,9,261
2022,12,England,Buckinghamshire,England,Avon,1,2
2022,12,England,Buckinghamshire,England,Bedfordshire,16,210
2022,12,England,Buckinghamshire,England,Berkshire,3,211
2022,12,England,Buckinghamshire,England,Buckinghamshire,49,"2,384"
2022,12,England,Buckinghamshire,England,Cumbria,1,15
2022,12,England,Buckinghamshire,England,Derbyshire,1,69
2022,12,England,Buckinghamshire,England,Essex,2,69
2022,12,England,Buckinghamshire,England,Gloucestershire,1,7
2022,12,England,Buckinghamshire,England,Greater London - East,3,245
2022,12,England,Buckinghamshire,England,Hampshire,20,572
2022,12,England,Buckinghamshire,England,Hertford,1,4
2022,12,England,Buckinghamshire,England,Leicester,9,263
2022,12,England,Buckinghamshire,England,Lincolnshire,1,28
2022,12,England,Buckinghamshire,England,Northamptonshire,27,881
2022,12,England,Buckinghamshire,England,Oxfordshire,73,"2,504"
2022,12,England,Buckinghamshire,England,Staffordshire,1,44
2022,12,England,Buckinghamshire,England,Warwickshire,17,714
2022,12,England,Buckinghamshire,England,Wiltshire,3,16
2022,12,England,Buckinghamshire,Unknown,Unknown,17,650
2022,12,England,Buckinghamshire,Wales,Clwyd,1,1
2022,12,England,Buckinghamshire,Wales,Dyfed,1,102
2022,12,England,Buckinghamshire,Wales,Mid Glamorgan,6,516
2022,12,England,Cambridgeshire,England,Bedfordshire,4,211
2022,12,England,Cambridgeshire,England,Cambridgeshire,17,"1,868"
2022,12,England,Cambridgeshire,England,Cumbria,1,4
2022,12,England,Cambridgeshire,England,Essex,10,87
2022,12,England,Cambridgeshire,England,Hereford & Worcester,1,6
2022,12,England,Cambridgeshire,England,Leicester,15,475
2022,12,England,Cambridgeshire,England,Lincolnshire,4,17
2022,12,England,Cambridgeshire,England,Norfolk,5,126
2022,12,England,Cambridgeshire,England,Northamptonshire,14,532
2022,12,England,Cambridgeshire,England,Suffolk,1,5
2022,12,England,Cambridgeshire,Wales,Dyfed,1,36
2022,12,England,Cheshire,England,Cheshire,102,"3,183"
2022,12,England,Cheshire,England,Cumbria,5,280
2022,12,England,Cheshire,England,Derbyshire,44,979
2022,12,England,Cheshire,England,Durham,1,36
2022,12,England,Cheshire,England,Gloucestershire,1,1
2022,12,England,Cheshire,England,Greater Manchester,6,348
2022,12,England,Cheshire,England,Hereford & Worcester,1,204
2022,12,England,Cheshire,England,Humberside,1,29
2022,12,England,Cheshire,England,Kent,1,9
2022,12,England,Cheshire,England,Lancashire,5,234
2022,12,England,Cheshire,England,Leicester,1,1
2022,12,England,Cheshire,England,Merseyside,3,22
2022,12,England,Cheshire,England,North Yorkshire,8,320
2022,12,England,Cheshire,England,Nottinghamshire,1,2
2022,12,England,Cheshire,England,Shropshire,50,"1,137"
2022,12,England,Cheshire,England,Somerset,3,411
2022,12,England,Cheshire,England,Staffordshire,62,"2,028"
2022,12,England,Cheshire,England,Warwickshire,2,57
2022,12,England,Cheshire,England,West Midlands,1,38
2022,12,England,Cheshire,England,West Yorkshire,9,149
2022,12,England,Cheshire,Wales,Clwyd,40,"1,867"
2022,12,England,Cheshire,Wales,Dyfed,4,395
2022,12,England,Cheshire,Wales,Gwynedd,2,7
2022,12,England,Cheshire,Wales,Mid Glamorgan,8,306
2022,12,England,Cheshire,Wales,Powys (North & South),8,231
2022,12,England,Cleveland,England,Cumbria,4,81
2022,12,England,Cleveland,England,Durham,45,"1,631"
2022,12,England,Cleveland,England,Humberside,6,111
2022,12,England,Cleveland,England,North Yorkshire,20,741
2022,12,England,Cornwall,England,Avon,1,2
2022,12,England,Cornwall,England,Cambridgeshire,1,1
2022,12,England,Cornwall,England,Cornwall,830,"25,763"
2022,12,England,Cornwall,England,Cumbria,6,504
2022,12,England,Cornwall,England,Devonshire,106,"3,086"
2022,12,England,Cornwall,England,Dorset,33,"4,512"
2022,12,England,Cornwall,England,Hereford & Worcester,1,5
2022,12,England,Cornwall,England,Oxfordshire,1,4
2022,12,England,Cornwall,England,Shropshire,1,120
2022,12,England,Cornwall,England,Somerset,12,552
2022,12,England,Cornwall,England,South Yorkshire,1,2
2022,12,England,Cornwall,England,Surrey,1,10
2022,12,England,Cornwall,Unknown,Unknown,2,210
2022,12,England,Cornwall,Wales,Dyfed,7,854
2022,12,England,Cornwall,Wales,Gwent,2,95
2022,12,England,Cornwall,Wales,Mid Glamorgan,9,"1,831"
2022,12,England,Cornwall,Wales,Powys (North & South),1,132
2022,12,England,Cumbria,England,Buckinghamshire,2,10
2022,12,England,Cumbria,England,Cambridgeshire,2,9
2022,12,England,Cumbria,England,Cheshire,13,"1,292"
2022,12,England,Cumbria,England,Cornwall,3,340
2022,12,England,Cumbria,England,Cumbria,"3,737","147,778"
2022,12,England,Cumbria,England,Derbyshire,46,"8,010"
2022,12,England,Cumbria,England,Devonshire,18,"1,142"
2022,12,England,Cumbria,England,Dorset,29,"12,229"
2022,12,England,Cumbria,England,Durham,101,"6,905"
2022,12,England,Cumbria,England,East Sussex,2,189
2022,12,England,Cumbria,England,Essex,8,995
2022,12,England,Cumbria,England,Gloucestershire,6,171
2022,12,England,Cumbria,England,Greater London - East,16,"2,782"
2022,12,England,Cumbria,England,Greater Manchester,60,"8,693"
2022,12,England,Cumbria,England,Hereford & Worcester,32,"1,641"
2022,12,England,Cumbria,England,Humberside,43,"2,840"
2022,12,England,Cumbria,England,Kent,1,64
2022,12,England,Cumbria,England,Lancashire,466,"34,299"
2022,12,England,Cumbria,England,Lincolnshire,2,270
2022,12,England,Cumbria,England,Merseyside,2,115
2022,12,England,Cumbria,England,Norfolk,5,100
2022,12,England,Cumbria,England,Northamptonshire,1,7
2022,12,England,Cumbria,England,Northumberland,35,645
2022,12,England,Cumbria,England,North Yorkshire,292,"8,628"
2022,12,England,Cumbria,England,Oxfordshire,15,"3,523"
2022,12,England,Cumbria,England,Shropshire,33,"3,767"
2022,12,England,Cumbria,England,Somerset,4,104
2022,12,England,Cumbria,England,South Yorkshire,4,164
2022,12,England,Cumbria,England,Staffordshire,26,"1,603"
2022,12,England,Cumbria,England,Suffolk,1,1
2022,12,England,Cumbria,England,Tyne & Wear,2,201
2022,12,England,Cumbria,England,Warwickshire,25,"6,811"
2022,12,England,Cumbria,England,West Midlands,102,"24,721"
2022,12,England,Cumbria,England,West Yorkshire,45,"3,049"
2022,12,England,Cumbria,England,Wiltshire,1,1
2022,12,England,Cumbria,Unknown,Unknown,1,155
2022,12,England,Cumbria,Wales,Clwyd,19,900
2022,12,England,Cumbria,Wales,Dyfed,34,"1,072"
2022,12,England,Cumbria,Wales,Gwent,2,6
2022,12,England,Cumbria,Wales,Gwynedd,12,27
2022,12,England,Cumbria,Wales,Mid Glamorgan,33,"10,255"
2022,12,England,Cumbria,Wales,Powys (North & South),34,"6,579"
2022,12,England,Cumbria,Wales,South Glamorgan,2,2
2022,12,England,Derbyshire,England,Buckinghamshire,1,230
2022,12,England,Derbyshire,England,Cheshire,10,455
2022,12,England,Derbyshire,England,Cumbria,3,483
2022,12,England,Derbyshire,England,Derbyshire,553,"15,724"
2022,12,England,Derbyshire,England,Gloucestershire,1,15
2022,12,England,Derbyshire,England,Greater Manchester,2,53
2022,12,England,Derbyshire,England,Hereford & Worcester,3,149
2022,12,England,Derbyshire,England,Lancashire,15,712
2022,12,England,Derbyshire,England,Leicester,13,446
2022,12,England,Derbyshire,England,Lincolnshire,1,2
2022,12,England,Derbyshire,England,Norfolk,5,"1,600"
2022,12,England,Derbyshire,England,Northamptonshire,2,259
2022,12,England,Derbyshire,England,North Yorkshire,15,900
